scenario,algorithm,artifact_path,artifact_role,route_mode,route_source,inference_threshold,accuracy,jaccard,sf_jaccard,sf_accuracy,ET,median_execution_time,N_pairs,tp,fp,fn,tn,precision,recall,f1,runs,benchmark,family,family_base,variant,experiment_tag,channel_contract,preset,resolution,patch_size,depths,dims,hidden_dim,embedding_dim,epochs,batch_size,inference_batch_size,encoder_batch_size,learning_rate,loss,negative_ratio,hard_negative_mining,hard_negative_strategy,hard_negative_agent,hard_negative_manifest_path,hard_negative_manifest_id,optimizer,dropout,drop_path_rate,weight_decay,requested_device,resolved_device,mps_available,mps_fallback_reason,threshold,candidate_pairs,elapsed_seconds,tp_per_second,pickle_path,metadata_path
graph_SOR8_D5_seed42,VMamba-T (llmhardneg-mps-spec),,,,,,0.896551724137931,0.6052631578947368,883.8206538648571,,0.29789920900000766,,435,69,21,24,321,0.7666666666666667,0.7419354838709677,0.7540983606557377,,tpc_ds_genai_spec_v2,VMamba-T (llmhardneg-mps-spec),VMamba-T,vmamba_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.625,435.0,0.29789920900000766,231.621964461135,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR8_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR8_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR8_D5_seed42,VMamba-Mesh-T (llmhardneg-mps-spec),,,,,,0.9126436781609195,0.6666666666666666,1460.2681162032386,,0.19859366700001146,,435,76,21,17,321,0.7835051546391752,0.8172043010752689,0.8,,tpc_ds_genai_spec_v2,VMamba-Mesh-T (llmhardneg-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.6,435.0,0.19859366700001146,382.69095459119353,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR8_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR8_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR16_D1_seed42,VMamba-T (llmhardneg-mps-spec),,,,,,0.7333333333333333,0.3333333333333333,60.20098097497372,,0.08305512500001555,,15,2,3,1,9,0.4,0.6666666666666666,0.5,,tpc_ds_genai_spec_v2,VMamba-T (llmhardneg-mps-spec),VMamba-T,vmamba_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.1,15.0,0.08305512500001555,24.080392389989488,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR16_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR16_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR16_D1_seed42,VMamba-Mesh-T (llmhardneg-mps-spec),,,,,,0.8,0.5,116.02229174967242,,0.0646427499999902,,15,3,3,0,9,0.5,1.0,0.6666666666666666,,tpc_ds_genai_spec_v2,VMamba-Mesh-T (llmhardneg-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.1,15.0,0.0646427499999902,46.40891669986897,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR16_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR16_D1_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR16_D2_seed42,VMamba-T (llmhardneg-mps-spec),,,,,,0.7878787878787878,0.2631578947368421,117.01560216894137,,0.14842824999999493,,66,5,5,9,47,0.5,0.35714285714285715,0.41666666666666663,,tpc_ds_genai_spec_v2,VMamba-T (llmhardneg-mps-spec),VMamba-T,vmamba_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.725,66.0,0.14842824999999493,33.686309715301306,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR16_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR16_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR16_D2_seed42,VMamba-Mesh-T (llmhardneg-mps-spec),,,,,,0.8636363636363636,0.47058823529411764,303.89891271408413,,0.10220116700000403,,66,8,3,6,49,0.7272727272727273,0.5714285714285714,0.64,,tpc_ds_genai_spec_v2,VMamba-Mesh-T (llmhardneg-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.75,66.0,0.10220116700000403,78.27699266877926,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR16_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR16_D2_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR16_D3_seed42,VMamba-T (llmhardneg-mps-spec),,,,,,0.7647058823529411,0.32075471698113206,384.08164408708984,,0.12777354100001048,,153,17,20,16,100,0.4594594594594595,0.5151515151515151,0.48571428571428577,,tpc_ds_genai_spec_v2,VMamba-T (llmhardneg-mps-spec),VMamba-T,vmamba_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.55,153.0,0.12777354100001048,133.04788978180235,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR16_D3_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR16_D3_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR16_D3_seed42,VMamba-Mesh-T (llmhardneg-mps-spec),,,,,,0.5555555555555556,0.32,387.4439451663769,,0.126366666999985,,153,32,67,1,53,0.32323232323232326,0.9696969696969697,0.48484848484848486,,tpc_ds_genai_spec_v2,VMamba-Mesh-T (llmhardneg-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.55,153.0,0.126366666999985,253.23133671005027,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR16_D3_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR16_D3_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR16_D4_seed42,VMamba-T (llmhardneg-mps-spec),,,,,,0.6847826086956522,0.4041095890410959,732.3135085104786,,0.15230395900002236,,276,59,87,0,130,0.4041095890410959,1.0,0.5756097560975609,,tpc_ds_genai_spec_v2,VMamba-T (llmhardneg-mps-spec),VMamba-T,vmamba_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.55,276.0,0.15230395900002236,387.3832327627894,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR16_D4_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR16_D4_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR16_D4_seed42,VMamba-Mesh-T (llmhardneg-mps-spec),,,,,,0.605072463768116,0.3271604938271605,585.7641225368354,,0.15415129199999456,,276,53,103,6,114,0.33974358974358976,0.8983050847457628,0.4930232558139535,,tpc_ds_genai_spec_v2,VMamba-Mesh-T (llmhardneg-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.55,276.0,0.15415129199999456,343.81807192379466,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR16_D4_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR16_D4_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR16_D5_seed42,VMamba-T (llmhardneg-mps-spec),,,,,,0.9172413793103448,0.6363636363636364,1394.9567503280973,,0.19844212499998548,,435,63,6,30,336,0.9130434782608695,0.6774193548387096,0.7777777777777777,,tpc_ds_genai_spec_v2,VMamba-T (llmhardneg-mps-spec),VMamba-T,vmamba_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.625,435.0,0.19844212499998548,317.47291559191177,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR16_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_t/VMambaT_graph_SOR16_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
graph_SOR16_D5_seed42,VMamba-Mesh-T (llmhardneg-mps-spec),,,,,,0.8919540229885058,0.626984126984127,1370.954823059212,,0.1989402499999926,,435,79,33,14,309,0.7053571428571429,0.8494623655913979,0.7707317073170732,,tpc_ds_genai_spec_v2,VMamba-Mesh-T (llmhardneg-mps-spec),VMamba-Mesh-T,vmamba_mesh_t,llmhardneg-mps-spec,"[{""channel"": ""C0"", ""name"": ""Forward adjacency"", ""role"": ""edges in canonical lineage direction""}, {""channel"": ""C1"", ""name"": ""Reverse adjacency"", ""role"": ""reverse edges for bidirectional scan context""}, {""channel"": ""C2"", ""name"": ""Layer diagonal"", ""role"": ""SOR/SOT/SPEC layer identity on the diagonal""}, {""channel"": ""C3"", ""name"": ""Degree fingerprint"", ""role"": ""local structural degree signature on the diagonal""}, {""channel"": ""C4"", ""name"": ""Lineage route bias"", ""role"": ""route prior for SOR -> SOT -> SPEC traversal""}, {""channel"": ""C5"", ""name"": ""Sparse mask"", ""role"": ""occupied cells so sparse zeros are not treated as missing evidence""}]",article_cpu,16.0,2.0,2-2-8-2,16-32-64-128,128.0,128.0,10.0,16.0,4096.0,64.0,0.001,weighted_bce,16.0,True,structural_plus_llm_manifest,codex_gpt5_llm_hard_negative_reviewer,research/vmamba/manifests/llm_hard_negatives_article_iv_20260604.json,llm_hard_negatives_article_iv_20260604,adamw,0.1,0.15,0.05,mps,mps,True,,0.55,435.0,0.1989402499999926,397.10415564473726,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR16_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.pkl,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_v2/models/vmamba_mesh_t/VMambaMeshT_graph_SOR16_D5_seed42_article_cpu_r16_d2-2-8-2_w16-32-64-128_lossweighted_bce_nr16_hardneg_llmhardneg_mps_spec_lr0p001_seed42.json
